id,date,city_st,location,size,size_str,urls,collection
,2020-05-31,"New Britain, CT","Walnut Hill Park, New Britain, CT",,,['https://www.nbcconnecticut.com/news/local/rallies-across-conn-push-for-change-call-for-justice-in-support-of-george-floyd/2279961/'],CCC
,2020-05-31,"New Castle, PA","downtown, New Castle, PA",100.0,more than 100,"['https://www.ncnewsonline.com/news/local_news/peaceful-protest-in-new-castle/collection_1bb0d302-a379-11ea-b6f5-d7c2926addfe.html#7', 'https://www.ncnewsonline.com/news/local_news/crowd-turns-out-for-calm-protest-march-in-new-castle/article_84caeb25-bd26-5b86-9881-940195f5b3cf.html']",CCC
,2020-05-31,"New Haven, CT","outside New Haven Police Headquarters; blocking I-95 and Rt 34; at City Hall, New Haven, CT",1000.0,more than 1000,"['https://www.nbcconnecticut.com/news/local/rallies-across-conn-push-for-change-call-for-justice-in-support-of-george-floyd/2279961/', 'https://www.nbcconnecticut.com/news/local/were-demanding-give-us-justice-more-ct-rallies-push-for-change-justice-for-george-floyd/2280584/?_osource=db_npd_nbc_wvit_twt_shr']",CCC
,2020-05-31,"New Philadelphia, OH",", New Philadelphia, OH",200.0,hundreds,['https://www.buzzfeednews.com/article/annehelenpetersen/black-lives-matter-protests-near-me-small-towns'],CCC
,2020-05-31,"New York, NY","downtown Brooklyn; Barclays Center, New York, NY",700.0,600-800,"['https://twitter.com/mikemachlin/status/1267222761811750912', 'https://twitter.com/stahlidarity/status/1267171763382824960']",CCC
,2020-05-31,"New York, NY","Brooklyn; Williamsburg, New York, NY",,,['https://twitter.com/mikemachlin/status/1267222502767353856'],CCC
,2020-05-31,"New York, NY","Queens; Jamaica Avenue, New York, NY",,,['https://twitter.com/strawbearysal/status/1267168546368487429'],CCC
,2020-05-31,"New York, NY","Staten Island, New York, NY",,,['https://twitter.com/JoeCamerota/status/1267211870043340802'],CCC
,2020-05-31,"New York, NY","Times Square; Manhattan, New York, NY",3000.0,3000,"['https://twitter.com/mgiannavola/status/1267222202430218242', 'https://twitter.com/mikemachlin/status/1267223736060506112']",CCC
,2020-05-31,"New York, NY","Union Square; Manhattan, New York, NY",,,['https://twitter.com/sabrina_piper/status/1267230499774386177'],CCC
,2020-05-31,"New York, NY","Columbus Circle; Manhattan, New York, NY",20.0,20+,['https://twitter.com/sabrina_piper/status/1267228936213315586'],CCC
,2020-05-31,"New York, NY","Foley Square; Manhattan, New York, NY",3000.0,3000,['https://twitter.com/TheIndypendent/status/1267253353932886026'],CCC
,2020-05-31,"North Conway, NH",", North Conway, NH",100.0,at least 100,"['https://twitter.com/TStackhouseWMTW/status/1267176396490715139', 'https://twitter.com/TStackhouseWMTW/status/1267176205859598336']",CCC
,2020-05-31,"Norwalk, CT","on Connecticut Avenue; I-95, Norwalk, CT",,,['https://www.nbcconnecticut.com/news/local/rallies-across-conn-push-for-change-call-for-justice-in-support-of-george-floyd/2279961/'],CCC
,2020-05-31,"Oakland, CA",", Oakland, CA",600.0,hundreds maybe thousands,"['https://twitter.com/DarwinBondGraha/status/1267250166886629377', 'https://twitter.com/AmalyaDubrovsky/status/1267218326884806657']",CCC
,2020-05-31,"Odessa, TX","in the parking lot of the Bank of America Building on Grant Avenue; outside OPD, Odessa, TX",200.0,more than 200,['https://www.oaoa.com/news/article_5936b8a6-a3c2-11ea-b794-a76b8cd7d00b.html'],CCC
,2020-05-31,"Oklahoma City, OK",", Oklahoma City, OK",200.0,hundreds of people,"['https://www.koco.com/article/protesters-rally-in-okc-for-second-day-of-demonstrations-in-response-to-george-floyds-death/32723204#', 'https://twitter.com/jacobrosecrants/status/1267175741357273088']",CCC
,2020-05-31,"Orlando, FL","Lake Eola Park, Orlando, FL",,,"['https://twitter.com/Jfelicio86/status/1267219507057213441', 'https://www.clickorlando.com/news/local/2020/05/31/protestors-force-shut-down-of-state-road-408-troopers-say/']",CCC
,2020-05-31,"Oswego, NY",", Oswego, NY",,,['https://twitter.com/HeySethReadThis/status/1267165154296442880'],CCC
,2020-05-31,"Owatonna, MN","along Hoffman Drive near downtown; Jaycee Park; and around Law Enforcement Center, Owatonna, MN",200.0,more than 200,['https://www.southernminn.com/owatonna_peoples_press/news/article_473532c8-cac4-547c-85b0-ecbefef8a6bd.html'],CCC
,2020-05-31,"Palo Alto, CA","outside of Town & Country Village shopping center, Palo Alto, CA",,,['https://www.paloaltoonline.com/news/2020/06/01/weekend-demonstrations-extend-into-monday-as-peninsula-residents-protest-death-of-george-floyd'],CCC
,2020-05-31,"Pasco, WA",", Pasco, WA",,,['https://twitter.com/JustinHonoreTV/status/1267160749345918976'],CCC
,2020-05-31,"Petal, MS","city hall, Petal, MS",200.0,at least 200,['https://www.clarionledger.com/story/news/local/2020/05/31/mississippi-mayor-george-floyd-comments-protest-continues-sunday/5299616002/?fbclid=IwAR09VRhDSqdtI2q_i5K5HFGSl1FxcHtx__YY-nBlUJs92ErroLZVWB4FEGw'],CCC
,2020-05-31,"Port Orange, FL",", Port Orange, FL",,,['https://www.clickorlando.com/news/local/2020/05/31/protestors-force-shut-down-of-state-road-408-troopers-say/'],CCC
,2020-05-31,"Portland, ME","outside city hall, Portland, ME",1000.0,like 1000,"['https://twitter.com/Therealbenshorr/status/1267157563923222530', 'https://twitter.com/BlairWGME/status/1267162177892425736']",CCC
,2020-05-31,"Portland, OR",", Portland, OR",,,['https://youtu.be/mcIeNUsyn3o'],CCC
,2020-05-31,"Poughkeepsie, NY",", Poughkeepsie, NY",,,['https://twitter.com/GeoffWilson_/status/1267277158080221184'],CCC
,2020-05-31,"Prineville, OR",", Prineville, OR",100.0,about a hundred,['https://twitter.com/shawnlevy/status/1267632966936608770'],CCC
,2020-05-31,"Pullman, WA",", Pullman, WA",,,['https://twitter.com/roszaroses/status/1268450175741132802'],CCC
,2020-05-31,"Reading, PA",", Reading, PA",,,['https://twitter.com/Rinaaaa_94/status/1267155998671810561'],CCC
,2020-05-31,"Richmond, IN",", Richmond, IN",,,"['https://twitter.com/blackdog_prints/status/1267228858232651776', 'https://twitter.com/BurdChaz/status/1267222973242650624']",CCC
,2020-05-31,"Richmond, VA","Brown's Island, Richmond, VA",200.0,hundreds,"['https://twitter.com/__MarkRobinson/status/1267253574892949504', 'https://twitter.com/AustinKellerman/status/1267156710944374789', 'https://twitter.com/afreesociety/status/1267288698942623744']",CCC
,2020-05-31,"Richmond, VA","Jeb Stuart statue, Richmond, VA",,,['https://twitter.com/MadelineProbz/status/1267161921058373636'],CCC
,2020-05-31,"Sacramento, CA",", Sacramento, CA",,,"['https://twitter.com/maeeza/status/1267215607889461249', 'https://twitter.com/AustinKellerman/status/1267272046955945984']",CCC
,2020-05-31,"San Angelo, TX","from The Bosque on the Concho along Irving Street to City Hall, San Angelo, TX",300.0,approximately 300,"['https://www.conchovalleyhomepage.com/news/gallery-black-lives-matter-march-carried-out-in-san-angelo/', 'https://twitter.com/ChrisRamirezWx/status/1267274569984991237']",CCC
,2020-05-31,"Santa Barbara, CA","Courthouse, Santa Barbara, CA",3000.0,over 3000,['https://www.independent.com/2020/06/01/thousands-at-santa-barbara-courthouse-protest-the-murder-of-george-floyd/'],CCC
,2020-05-31,"Santa Monica, CA","Ocean Avenue, Santa Monica, CA",200.0,hundreds; 200 or so,"['https://knx1070.radio.com/articles/more-protests-planned-across-socal', 'https://twitter.com/bri_sacks/status/1267183823843819521']",CCC
,2020-05-31,"Santa Monica, CA","on Colorado Boulevard, Santa Monica, CA",550.0,500 to 600,['https://knx1070.radio.com/articles/more-protests-planned-across-socal'],CCC
,2020-05-31,"Sarasota, FL",", Sarasota, FL",,,['https://twitter.com/ReadCarlos/status/1267252019603144710'],CCC
,2020-05-31,"Savannah, GA",", Savannah, GA",,,['https://twitter.com/CodyThomasWTGS/status/1267165255857250304'],CCC
,2020-05-31,"Schenectady, NY",", Schenectady, NY",,,['https://twitter.com/ReedGazette/status/1267193964475678722'],CCC
,2020-05-31,"Scottsbluff, NE",", Scottsbluff, NE",,,['https://www.starherald.com/news/local_news/watch-now-peaceful-demonstration-draws-dozens-in-scottsbluff/article_832b0bfa-790f-5d43-b811-457652019f99.html'],CCC
,2020-05-31,"Seattle, WA","various; Capitol Hill, Seattle, WA",2000.0,thousands,['https://www.capitolhillseattle.com/2020/05/thousands-march-across-capitol-hill-blocked-from-downtown-in-third-night-of-seattle-protests/'],CCC
,2020-05-31,"Selinsgrove, PA",", Selinsgrove, PA",,,['https://twitter.com/slauver/status/1267273463410184193'],CCC
,2020-05-31,"Selma, NC",", Selma, NC",,,['https://twitter.com/GGsLMao/status/1267529467037134850'],CCC
,2020-05-31,"Sharon, MA","Post Office Square, Sharon, MA",,,['Facebook'],CCC
,2020-05-31,"Sharon, PA","in front of the Sharon Municipal Building, Sharon, PA",,,['https://www.wkbn.com/news/local-news/people-gather-in-downtown-sharon-protesting-racial-injustice-and-police-brutality/?utm_source=dlvr.it&utm_medium=twitter'],CCC
,2020-05-31,"Shelton, CT","Huntington Green, Shelton, CT",120.0,more than 120,['https://www.sheltonherald.com/news/article/Protesters-shine-light-on-racism-police-15308993.php'],CCC
,2020-05-31,"Shreveport, LA",", Shreveport, LA",,,['https://twitter.com/IAMJADEJACKSON/status/1267206330101698561'],CCC
,2020-05-31,"Sioux Falls, SD",", Sioux Falls, SD",2000.0,thousands,"['https://twitter.com/johngaskins981/status/1267426955663683584', 'https://twitter.com/AustinKellerman/status/1267220697450975232']",CCC
,2020-05-31,"Southwick, MA",", Southwick, MA",,,['https://twitter.com/kpugliesemedia/status/1267263839105622017'],CCC
,2020-05-31,"Springfield, MO","Battlefield Road, Springfield, MO",200.0,hundreds,['https://www.news-leader.com/story/news/local/ozarks/2020/06/01/springfield-mo-protest-george-floyd/5300480002/'],CCC
,2020-05-31,"Stamford, CT",", Stamford, CT",2000.0,thousands,['https://twitter.com/MBlumenthalCT/status/1267175696926945282'],CCC
,2020-05-31,"Stanwood, WA",", Stanwood, WA",,,['https://www.heraldnet.com/news/protesters-turn-out-in-monroe-lake-stevens-event-planned/'],CCC
,2020-05-31,"State College, PA","by the Allen Street gates, State College, PA",200.0,hundreds,['https://www.wkbn.com/news/hundreds-gather-in-state-college-to-protest-george-floyds-death/?utm_source=dlvr.it&utm_medium=twitter'],CCC
,2020-05-31,"Stockton, TX","Zero Stone Park, Stockton, TX",,,['https://twitter.com/annehelen/status/1268569420588183552'],CCC
,2020-05-31,"Summerville, SC",", Summerville, SC",,,['https://twitter.com/AustinKellerman/status/1267179795617644546'],CCC
,2020-05-31,"Syracuse, NY",", Syracuse, NY",,,['https://twitter.com/AdrienneSmithTV/status/1267152834455314433'],CCC
,2020-05-31,"Tallahasee, FL","Florida State Capitol, Tallahasee, FL",50.0,about 50,['https://www.wctv.tv/content/news/Protestors-begin-their-march-on-North-Monroe-Street--570905271.html'],CCC
,2020-05-31,"Torrance, CA",", Torrance, CA",100.0,about 100,"['https://knx1070.radio.com/articles/more-protests-planned-across-socal', 'https://twitter.com/NickGreen007/status/1267186019666817024?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1267186019666817024&ref_url=https%3A%2F%2Fknx1070.radio.com%2Farticles%2Fmore-protests-planned-across-socal']",CCC
,2020-05-31,"Trenton, NJ","outside police department, Trenton, NJ",,,['https://twitter.com/brezanayunique/status/1267211844848140290'],CCC
,2020-05-31,"Tulsa, OK","on Brookside, Tulsa, OK",,,['https://ktul.com/news/local/black-lives-matter-holds-rally-in-greenwood-district'],CCC
,2020-05-31,"Tuscaloosa, AL",", Tuscaloosa, AL",1100.0,hundreds if not thousands,['https://twitter.com/JB_Morton/status/1267223234396782594'],CCC
,2020-05-31,"Uniontown, PA",", Uniontown, PA",,,['https://twitter.com/lara_putnam/status/1267512548091404288'],CCC
,2020-05-31,"Utica, NY",", Utica, NY",,,['https://twitter.com/OD_ACooper/status/1267218652820094982'],CCC
,2020-05-31,"Valdez, AK",", Valdez, AK",,,['https://twitter.com/alexisreporter/status/1267164961962254337'],CCC
,2020-05-31,"Virginia Beach, VA","between 2nd & 3rd street on Atlantic Ave at the Oceanfront, Virginia Beach, VA",200.0,roughly 200,"['https://twitter.com/BrettHNews/status/1267314804949168129', 'https://twitter.com/BrettHNews/status/1267244171468800001']",CCC
,2020-05-31,"Waco, TX",", Waco, TX",,,['https://twitter.com/annehelen/status/1267862928876646400'],CCC
,2020-05-31,"Washington, DC","outside White House, Washington, DC",,,['https://twitter.com/AdamParkhomenko/status/1267210834238988289'],CCC
,2020-05-31,"Washington, DC","near the National Museum of African American History and Culture, Washington, DC",100.0,a hundred or so,['https://twitter.com/ZivGuy/status/1267207884179374083'],CCC
,2020-05-31,"Washington, DC","at Lincoln Memorial, Washington, DC",,,['https://twitter.com/vpickering/status/1267276907009191936'],CCC
,2020-05-31,"Waterbury, CT","at city hall; I-84, Waterbury, CT",,,['https://www.nbcconnecticut.com/news/local/rallies-across-conn-push-for-change-call-for-justice-in-support-of-george-floyd/2279961/'],CCC
,2020-05-31,"Waterbury, CT","The Waterbury Green , Waterbury, CT",,,"['https://twitter.com/dmoodytv/status/1267096817386356737', 'https://www.wtnh.com/news/connecticut/new-haven/waterbury-reaction-to-officer-involved-killing-in-minneapolis-pastors-podcast-and-planned-protest/']",CCC
,2020-05-31,"West Palm Beach, FL",", West Palm Beach, FL",,,['https://twitter.com/allymainesnose/status/1267224958255628288'],CCC
,2020-05-31,"Wilkes-Barre, FL","Kirby Park to Town Square, Wilkes-Barre, FL",,,['https://www.pahomepage.com/top-news/black-lives-matter-march-held-in-wilkes-barre/?utm_medium=social&utm_source=twitter_wbrewyou'],CCC
,2020-05-31,"Williamsburg, VA","in front of the Williamsburg-James City County courthouse, Williamsburg, VA",200.0,hundreds,['https://wydaily.com/local-news/2020/05/31/in-photos-williamsburg-protest-in-front-of-the-williamsburg-james-city-county-courthouse/'],CCC
,2020-05-31,"Williamsburg, VA","intersection of Richmond Road and Ironbound Road, Williamsburg, VA",50.0,approx 50,['https://www.dailypress.com/virginiagazette/va-vg-blm-protestors-0603-20200602-o3didokuljge5jfnwkhc5sefqm-story.html?'],CCC
,2020-05-31,"Williamsport, PA","intersection of Market and Third Street, Williamsport, PA",,,['https://www.pahomepage.com/top-stories/williamsport-protest-remains-peaceful/?utm_medium=social&utm_source=twitter_wbrewyou'],CCC
,2020-05-31,"Wilmington , OH",", Wilmington , OH",,,['https://www.wnewsj.com/news/137920/locals-stage-peaceful-protests'],CCC
,2020-05-31,"Winfield, KS",", Winfield, KS",25.0,around 25,['https://www.leavenworthtimes.com/news/20200604/black-lives-matter-gains-momentum-locally'],CCC
,2020-05-31,"Wooster, OH","northeast corner of the square, Wooster, OH",100.0,more than 100,['https://www.the-daily-record.com/news/20200531/wooster-joins-police-brutality-protest-efforts'],CCC
,2020-05-31,"Youngstown, OH","toward the Mahoning County Court House, Youngstown, OH",650.0,500 people followed by another 150 vehicles,"['https://www.wkbn.com/news/local-news/youngstowns-second-wave-of-protests-gets-more-heated/?utm_source=dlvr.it&utm_medium=twitter', 'https://www.wkbn.com/news/local-news/youngstown-protesters-surround-police-cruisers/?utm_source=dlvr.it&utm_medium=twitter']",CCC
,2020-05-28,"Santa Monica, CA",", Santa Monica, CA",24.0,dozens,['https://abc7.com/black-lives-matter-blm-fontana-violent-protest/6218615/'],CCC
,2020-05-29,"Tucson, AZ",", Tucson, AZ",,,[],CCC
,2020-06-01,"Albany, NY",", Albany, NY",,,"['https://twitter.com/MelanieJoi03/status/1267590096590721025', 'https://twitter.com/chris_churchill/status/1267502415881875459']",CCC
,2020-06-01,"Albuqeurque, NM",", Albuqeurque, NM",300.0,at least a few hundred,"['https://twitter.com/cassy20481992/status/1267175801570521088', 'https://twitter.com/bladvs/status/1267630859278049282']",CCC
,2020-06-01,"Alton, NH",", Alton, NH",7.0,7,['https://twitter.com/seedevonwrite/status/1267866936907567105'],CCC
,2020-06-01,"Anaheim, CA",", Anaheim, CA",,,['https://twitter.com/CorbinCarson/status/1267641395461754881'],CCC
,2020-06-01,"Asbury Park, NJ","start at Post Office , Asbury Park, NJ",5000.0,about 5000,"['https://twitter.com/Chanel732/status/1267412156967989250', 'https://twitter.com/enriqueskincare/status/1267624702169808898']",CCC
,2020-06-01,"Atlanta, GA","CNN Center; capitol, Atlanta, GA",,,['https://twitter.com/afainatl/status/1267605217031458816'],CCC
,2020-06-01,"Auburn, CA",", Auburn, CA",,,['https://twitter.com/annehelen/status/1267657377567801344'],CCC
,2020-06-01,"Bangor, ME","public library, Bangor, ME",550.0,estimated 500-600,"['https://twitter.com/NoahBroooks/status/1267573106350133249', 'https://bangordailynews.com/2020/06/02/news/bangor/bangors-anti-racism-rally-was-one-of-the-citys-biggest-in-years/']",CCC
,2020-06-01,"Baton Rouge, LA","Siegen Lane, Baton Rouge, LA",,,['https://twitter.com/hscheinukphoto/status/1267978886593294336'],CCC
,2020-06-01,"Belfast, ME",", Belfast, ME",,,['https://twitter.com/SaraSalley/status/1267632433702281216'],CCC
,2020-06-01,"Bentonville, AR",", Bentonville, AR",1500.0,about 1500,"['https://twitter.com/theLovelyLisaB/status/1267666125984354311', 'https://www.arkansasonline.com/news/2020/jun/01/deputies-fire-tear-gas-protesters-bentonville-squa/']",CCC
,2020-06-01,"Berea, KY",", Berea, KY",100.0,a hundred or so,['https://twitter.com/annehelen/status/1267655885725134848'],CCC
,2020-06-01,"Berkeley, CA","Marin Ave, Berkeley, CA",6.0,count pic,['https://twitter.com/AmalyaDubrovsky/status/1267536001112477697'],CCC
,2020-06-01,"Breckinridge, CO",", Breckinridge, CO",,,['https://twitter.com/TigerDaddy0307/status/1267562371721179136'],CCC
,2020-06-01,"Brevard, NC",", Brevard, NC",,,['https://twitter.com/annehelen/status/1267840855223631872'],CCC
,2020-06-01,"Bristol, TN","at the State Street sign, Bristol, TN",,,"['https://twitter.com/swadely/status/1267620688883527683', 'https://www.heraldcourier.com/news/candles-masks-mark-bristol-vigil-for-george-floyd/article_a7aed62e-91fa-548c-93e6-2d0a19c10731.html']",CCC
